timestamp,brightness_sum,brightness_mean,red_sum,green_sum,blue_sum,red_mean,green_mean,blue_mean
2026-05-28 05:10:00,88915.0234375,67.35986328125,66924.0,89629.0,146603.0,50.70000076293945,67.9007568359375,111.06288146972656
2026-05-28 05:20:00,108887.6953125,82.49067687988281,91704.0,108750.0,160853.0,69.47272491455078,82.38636016845703,121.85832977294922
2026-05-28 05:30:00,13520.7822265625,10.243017196655273,10.0,12814.0,60306.0,0.007575757801532745,9.707575798034668,45.686363220214844
2026-05-28 05:40:00,95145.390625,72.07984161376953,81298.0,94718.0,140154.0,61.589393615722656,71.75605773925781,106.1772689819336
2026-05-28 05:50:00,131035.1796875,99.26907348632812,117250.0,130979.0,172185.0,88.82575988769531,99.22651672363281,130.44317626953125
2026-05-28 06:00:00,100269.5390625,75.9617691040039,86909.0,100394.0,138378.0,65.84014892578125,76.05606079101562,104.83181762695312
2026-05-28 06:10:00,115515.75,87.51193237304688,101470.0,116087.0,151220.0,76.8712158203125,87.94469451904297,114.56060791015625
2026-05-28 06:20:00,111945.375,84.8071060180664,97235.0,112678.0,148003.0,73.66287994384766,85.36212158203125,112.12348175048828
2026-05-28 06:30:00,137441.375,104.12225341796875,120786.0,138691.0,174108.0,91.50454711914062,105.06893920898438,131.89999389648438
2026-05-28 06:40:00,146775.359375,111.19345092773438,127709.0,148416.0,186667.0,96.7492446899414,112.43636322021484,141.41439819335938
2026-05-28 06:50:00,69100.625,52.34895706176758,47657.0,70962.0,113807.0,36.10378646850586,53.759090423583984,86.21742248535156
2026-05-28 07:00:00,80276.328125,60.815399169921875,57991.0,81719.0,131607.0,43.93257522583008,61.90833282470703,99.7022705078125
2026-05-28 07:10:00,86444.984375,65.4886245727539,62332.0,88120.0,140860.0,47.22121047973633,66.75757598876953,106.71212005615234
2026-05-28 07:20:00,82757.390625,62.69499206542969,57604.0,84572.0,138849.0,43.6393928527832,64.06969451904297,105.18863677978516
2026-05-28 07:30:00,97061.90625,73.53174591064453,68696.0,99441.0,157026.0,52.042423248291016,75.33409118652344,118.95909118652344
2026-05-28 07:40:00,78437.625,59.42244338989258,47058.0,80896.0,146487.0,35.650001525878906,61.284847259521484,110.9749984741211
2026-05-28 07:50:00,79885.2265625,60.51911163330078,44530.0,83152.0,151633.0,33.73484802246094,62.99393844604492,114.87348175048828
2026-05-28 08:00:00,77288.2890625,58.551734924316406,40020.0,80824.0,152003.0,30.31818199157715,61.23030471801758,115.1537857055664
2026-05-28 08:10:00,87082.8671875,65.97187042236328,47902.0,91084.0,162821.0,36.28939437866211,69.0030288696289,123.3492431640625
2026-05-28 08:20:00,82876.953125,62.78557205200195,44821.0,86266.0,161371.0,33.95530319213867,65.35302734375,122.2507553100586
2026-05-28 08:30:00,77966.609375,59.06561279296875,39409.0,81389.0,157603.0,29.855302810668945,61.65833282470703,119.39620971679688
2026-05-28 08:40:00,79744.21875,60.412288665771484,40313.0,83263.0,160997.0,30.540151596069336,63.07802963256836,121.96742248535156
2026-05-28 08:50:00,78354.359375,59.3593635559082,36997.0,82316.0,160894.0,28.028030395507812,62.3606071472168,121.88939666748047
2026-05-28 09:00:00,81000.65625,61.364131927490234,38322.0,85037.0,166691.0,29.031818389892578,64.42196655273438,126.28105926513672
2026-05-28 09:10:00,78075.703125,59.148258209228516,33454.0,82487.0,165770.0,25.34393882751465,62.490150451660156,125.58333587646484
2026-05-28 09:20:00,79815.109375,60.46599197387695,35030.0,84019.0,170045.0,26.537878036499023,63.6507568359375,128.8219757080078
2026-05-28 09:30:00,78819.421875,59.7116813659668,33844.0,83182.0,168039.0,25.639394760131836,63.016666412353516,127.3022689819336
2026-05-28 09:40:00,81582.0078125,61.80455017089844,38562.0,85483.0,169620.0,29.21363639831543,64.75984954833984,128.5
2026-05-28 09:50:00,78054.3125,59.13205337524414,33964.0,82437.0,164468.0,25.730302810668945,62.452274322509766,124.59696960449219
2026-05-28 10:00:00,75733.5859375,57.37392807006836,30902.0,80169.0,163808.0,23.410606384277344,60.734092712402344,124.09696960449219
2026-05-28 10:10:00,78020.6484375,59.10655212402344,29869.0,83078.0,169709.0,22.62803077697754,62.9378776550293,128.5674285888672
2026-05-28 10:20:00,77270.6875,58.53839874267578,25322.0,82737.0,176086.0,19.183332443237305,62.67954635620117,133.3984832763672
2026-05-28 10:30:00,80077.203125,60.664546966552734,26100.0,85989.0,180455.0,19.772727966308594,65.14318084716797,136.7083282470703
2026-05-28 10:40:00,78668.0546875,59.59701156616211,25404.0,84560.0,177141.0,19.245454788208008,64.06060791015625,134.19772338867188
2026-05-28 10:50:00,79548.9140625,60.26432800292969,27999.0,85126.0,176095.0,21.211362838745117,64.48939514160156,133.40530395507812
2026-05-28 11:00:00,76922.90625,58.27492904663086,28555.0,81362.0,175372.0,21.63257598876953,61.63787841796875,132.85757446289062
2026-05-28 11:10:00,75439.8515625,57.15140151977539,29243.0,79510.0,171154.0,22.15378761291504,60.23484802246094,129.66212463378906
2026-05-28 11:20:00,78942.953125,59.805267333984375,35109.0,82761.0,170198.0,26.597726821899414,62.69772720336914,128.93788146972656
2026-05-28 11:30:00,81024.578125,61.38225555419922,38245.0,84590.0,171677.0,28.97348403930664,64.08333587646484,130.05833435058594
2026-05-28 11:40:00,81757.734375,61.937679290771484,41046.0,84267.0,176780.0,31.095455169677734,63.8386344909668,133.9242401123047
2026-05-28 11:50:00,80851.40625,61.25106430053711,40823.0,83067.0,176771.0,30.926515579223633,62.92954635620117,133.91741943359375
2026-05-28 12:00:00,80889.421875,61.27986526489258,42579.0,82658.0,176180.0,32.25681686401367,62.61969757080078,133.46969604492188
2026-05-28 12:10:00,85619.1484375,64.86299133300781,48624.0,87116.0,179728.0,36.83636474609375,65.9969711303711,136.15757751464844
2026-05-28 12:20:00,81501.15625,61.74330139160156,47540.0,81963.0,176928.0,36.01515197753906,62.09318161010742,134.03636169433594
2026-05-28 12:30:00,81672.0234375,61.872745513916016,48847.0,81958.0,175496.0,37.00530242919922,62.089393615722656,132.95150756835938
2026-05-28 12:40:00,84883.8203125,64.30592346191406,52799.0,85032.0,177890.0,39.99924087524414,64.41818237304688,134.76515197753906
2026-05-28 12:50:00,84991.0078125,64.38713073730469,50238.0,85716.0,180144.0,38.05908966064453,64.93636322021484,136.4727325439453
2026-05-28 13:00:00,80335.875,60.860511779785156,41523.0,81441.0,183677.0,31.456817626953125,61.69772720336914,139.1492462158203
2026-05-28 13:10:00,66505.5078125,50.38296127319336,25789.0,68065.0,170951.0,19.537120819091797,51.56439208984375,129.50833129882812
2026-05-28 13:20:00,46579.36328125,35.28739547729492,8535.0,47881.0,145712.0,6.465909004211426,36.27348327636719,110.38787841796875
2026-05-28 13:30:00,57051.32421875,43.220699310302734,22760.0,57751.0,151096.0,17.24242401123047,43.75075912475586,114.46666717529297
2026-05-28 13:40:00,27737.044921875,21.01291275024414,627.0,26959.0,115273.0,0.4749999940395355,20.423484802246094,87.32803344726562
2026-05-28 13:50:00,24078.26953125,18.241113662719727,698.0,22989.0,103715.0,0.5287878513336182,17.415908813476562,78.57196807861328
2026-05-28 14:00:00,24018.125,18.19554901123047,3031.0,23309.0,92841.0,2.2962121963500977,17.65833282470703,70.33409118652344
2026-05-28 14:10:00,25877.552734375,19.604206085205078,5838.0,25893.0,84731.0,4.422727108001709,19.615909576416016,64.19015502929688
2026-05-28 14:20:00,29281.029296875,22.182598114013672,10115.0,30088.0,77724.0,7.66287899017334,22.7939395904541,58.88181686401367
2026-05-28 14:30:00,30230.955078125,22.902238845825195,12394.0,31604.0,69151.0,9.38939380645752,23.942424774169922,52.387123107910156
2026-05-28 14:40:00,31772.583984375,24.070138931274414,18004.0,32606.0,64059.0,13.63939380645752,24.701515197753906,48.529544830322266
2026-05-28 14:50:00,33580.640625,25.439878463745117,21914.0,34507.0,58758.0,16.60151481628418,26.141666412353516,44.51363754272461
2026-05-28 15:00:00,34492.7421875,26.1308650970459,25740.0,35072.0,54529.0,19.5,26.5696964263916,41.30984878540039
2026-05-28 15:10:00,37623.62890625,28.502748489379883,29863.0,38402.0,52766.0,22.623485565185547,29.092424392700195,39.9742431640625
2026-05-28 15:20:00,36986.0625,28.019744873046875,30003.0,37671.0,50766.0,22.72954559326172,28.538637161254883,38.45909118652344
2026-05-28 15:30:00,36306.26953125,27.504749298095703,29209.0,37297.0,47393.0,22.12803077697754,28.25530242919922,35.90378952026367
2026-05-28 15:40:00,35702.74609375,27.047534942626953,29568.0,36573.0,45144.0,22.399999618530273,27.706817626953125,34.20000076293945
2026-05-28 15:50:00,35397.66015625,26.816410064697266,28979.0,36456.0,43812.0,21.95378875732422,27.618181228637695,33.19091033935547
2026-05-28 16:00:00,34831.953125,26.38784408569336,27927.0,36161.0,41999.0,21.156818389892578,27.394697189331055,31.817424774169922
2026-05-28 16:10:00,36009.078125,27.279603958129883,28856.0,37494.0,42363.0,21.860605239868164,28.404544830322266,32.09318161010742
2026-05-28 16:20:00,36073.34375,27.328290939331055,29311.0,37303.0,43805.0,22.205303192138672,28.25984764099121,33.18560791015625
2026-05-28 16:30:00,36078.3046875,27.332048416137695,29339.0,37339.0,43435.0,22.22651481628418,28.287120819091797,32.905303955078125
2026-05-28 16:40:00,35421.16796875,26.834218978881836,29642.0,36427.0,42476.0,22.4560604095459,27.59621238708496,32.17878723144531
2026-05-28 16:50:00,35265.69140625,26.716432571411133,29456.0,36306.0,42069.0,22.31515121459961,27.504545211791992,31.870454788208008
2026-05-28 17:00:00,36015.484375,27.28445816040039,31248.0,36741.0,42868.0,23.672727584838867,27.834091186523438,32.47575759887695
